track,artist,album,times_played
Boomin,Yung Gravy,Baby Gravy EP,1
Border Line,King Krule,6 Feet Beneath The Moon,1
Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy,1
Born Sinner (feat. James Fauntleroy),J. Cole,Born Sinner,2
Borrowed Time,Madvillain,Madvillainy 2: The Madlib Remix,2
Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,Both (feat. Drake & Lil Wayne),2
Bothersome,Jack Stauber,Pop Food,17
Boulder Holder,Madvillain,Madvillainy 2: The Madlib Remix,2
Bounce,Flatbush Zombies,3001: A Laced Odyssey,2
Bounce Back,Big Sean,I Decided.,6
Bourbon,Gallant,Ology,1
Bout Ta Bubble,Tech N9ne,Everready,1
Boyish,Hippo Campus,Landmark,1
BOYS,BROCKHAMPTON,SATURATION,2
BRACKETS,J. Cole,KOD,14
Brakhage,Stereolab,Dots And Loops,26
Brand Name,Mac Miller,GO:OD AM,6
Brazil,Declan McKenna,What Do You Think About the Car?,23
Brazil,Declan McKenna,Brazil,23
Break the Law,Mac Miller,GO:OD AM,10
break them,eevee,beat tape 05,4
Break up in a Small Town,Austin,Break up in a Small Town,1
Break Us Apart,Stephen Marley,Revelation Part 1: The Root Of Life,1
BREAKDANCE LESSON N.1,KAYTRANADA,99.9%,6
Breath,pluko,Breath,2
Breezeblocks,alt-J,An Awesome Wave,1
Brian Eno,MGMT,Congratulations,4
Brick Body Complex,Open Mike Eagle,Brick Body Kids Still Daydream,1
Brighter!,Cass McCombs,Big Wheel and Others,1
Bring Da Ruckus,El Michels Affair,Enter The 37th Chamber,2
Bring The Noize,M.I.A.,Matangi,9
Bring Them All / Holy Grime (feat. Devlin),Wiley,Godfather,3
Broccoli,DRAM,Big Baby DRAM,17
Broccoli,DRAM,Broccoli,17
Broken Clocks,SZA,Ctrl,14
BROKEN GIRLS,Saba,CARE FOR ME,1
Broken People (with Logic & Rag'n'Bone Man),Logic,Broken People (with Logic & Rag'n'Bone Man) [From Bright: The Album],2
Bronx Season,Cardi B,Gangsta Bitch Music Vol. 2,1
Brooklyn Drugs,Berhana,Berhana,5
Brooklyn's Own,Joey Bada$$,Brooklyn's Own,12
Brotha Man (feat. French Montana),A$AP Rocky,TESTING,2
Brother,Mac DeMarco,Salad Days,12
Brown Paper Bag,Migos,Culture,1
Brown Sugar,D'Angelo,Brown Sugar,2
Bruises,Lewis Capaldi,Bloom - EP,1
Brujas,Princess Nokia,1992 Deluxe,1
Bstwun - Chppd,NxWorries,Yes Lawd!,2
Bubble Butt,Major Lazer,Free the Universe,6
Bubblegum Dreams,Ariel Pink,Dedicated To Bobby Jameson,3
Bubblin,Anderson .Paak,Bubblin,23
Buck,Ookay,Buck,1
Buck Shots,A$AP Rocky,TESTING,1
Bucket List (feat. Matthew Santos),Saba,Bucket List Project,4
Buckeyes,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Buddies,Quelle Chris,"Being You Is Great, I Wish I Could Be You More Often",5
Buff Baby,tobi lou,tobi lou and the Loop,1
Buffalo,Toro y Moi,What For?,3
Buggin' Out,A Tribe Called Quest,The Low End Theory,1
Build Me up Buttercup (Rerecorded),The Foundations,The Wonderful World of the 60's - 100 Hit Songs,2
Bukatiende,Thomas Mapfumo,Lion Songs: Essential Tracks in the Making of Zimbabwe,1
Bullet Proof Mustache,Strange U,#LP4080,1
BULLETS,KAYTRANADA,99.9%,2
BUMP,BROCKHAMPTON,SATURATION,2
Bumpy's Lament,El Michels Affair,Truth & Soul presents A Tribute to Isaac Hayes,2
Burdock Root,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Burn,USHER,Confessions (Expanded Edition),1
Burn (feat. Jon Waltz),Matt Champion,Burn (feat. Jon Waltz),1
Burn One (Interlude),Brent Faiyaz,Sonder Son,11
Burn the Witch,Radiohead,Burn the Witch,5
Burn the Witch,Radiohead,A Moon Shaped Pool,5
Bury Me Next To You,Bilal,In Another Life,2
Bus in These Streets,Thundercat,Bus In These Streets,2
BUS RIDE,KAYTRANADA,99.9%,6
Bus Stop - 2003 Remaster,The Hollies,50 at Fifty,2
Bust Down,Trippie Redd,Bust Down,1
Bustin' Loose,Chuck Brown and the Soul Searchers,The Best of Chuck Brown,1
BUSY / SIRENS,Saba,CARE FOR ME,1
But Not For Me - Vocal Version,Chet Baker,Chet Baker Sings,1
Butsu Mutandrika,Thomas Mapfumo,Lion Songs: Essential Tracks in the Making of Zimbabwe,1
Buttercup,Hippo Campus,Landmark,20
Buttercup,Jack Stauber,Pop Food,20
BUTTERFLY EFFECT,Travis Scott,BUTTERFLY EFFECT,1
C.R.E.A.M.,El Michels Affair,Enter The 37th Chamber,3
Cabin Sound,HI-FI CAMP,Graph Dreams,1
Cabinet Man,Lemon Demon,Spirit Phone,3
Caboclo,Arthur Verocai,Arthur Verocai,2
Cadet Limbo,King Krule,The OOZ,2
Cadillac,Miguel,The Get Down: Original Soundtrack From The Netflix Original Series (Deluxe Version),1
Cadillac Dreams (feat. Big K.R.I.T.),SiR,HER,1
Calamus,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
California,Roy Blair,Cat Heaven,1
Call Casting,Migos,Culture,1
Call Me,Kali Uchis,Por Vida,33
Call Out My Name,The Weeknd,"My Dear Melancholy,",3
CALLDROPS (feat. Kodak Black),A$AP Rocky,TESTING,1
CALLIGRAPHY,Saba,CARE FOR ME,1
Calling in Sick,King Bubba,Wahjang Riddim,1
Calmness Rain Sound,Rain Sound Studio,Rain Sounds For Sleeping,2
Camelo,Tom Zé,Grande Liquidacao,4
Camouflage Killa,Westside Gunn,Camouflage Killa,2
Campfire,Aminé,Campfire,42
Camphor,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Can It All Be So Simple,El Michels Affair,Enter The 37th Chamber,2
Can We Still Be Friends,Tobias Jesso Jr.,Goon,7
Can You Be My Friend,Chief Keef,Thot Breaker,2
Can't Believe,Tony Molina,Dissed and Dismissed,1
Can't Do,Everything Everything,A Fever Dream,2
Can't Do It,Larce,Why Can't I Sleep,1
Can't Feel My Face,The Weeknd,Beauty Behind The Madness,2
Can't Hide,Whethan,Can't Hide,1
Can't Say Nothin',Curtis Mayfield,Back to the World,1
Can’t Stop,NxWorries,Yes Lawd!,10
Cançó Per a No Sentir-se Sol,Ia Clua,Chichonera's Cat,2
Candy Eyes,Jack Stauber,Pop Food,3
Candy Says,The Velvet Underground,The Velvet Underground,1
Captain Stupido,Thundercat,Drunk,1
Caramelo Duro (feat. Kali Uchis),Miguel,War & Leisure,2
Care,Sonder,Into,10
Caretaker (feat. SZA),DRAM,Gahdamn!,1
Caribbean Queen (No More Love On the Run),Billy Ocean,L.I.F.E. (Love Is For Ever),2
Caroline,Aminé,Good For You,20
"Caroline, No - Mono",The Beach Boys,Pet Sounds,1
CAROUSEL,Aries,CAROUSEL,1
Carpoolin',SOB X RBE,GANGIN,2
Carried Away - 2003 Remaster,Television,Adventure,1
Carry Me Home,Jorja Smith,Project 11,2
Carry the Zero,Built To Spill,Keep It like a Secret,2
Cars,Gary Numan,The Pleasure Principle,1
Cash Machine,DRAM,Big Baby DRAM,9
Cashmere,BADBADNOTGOOD,IV,4
Casi q' me pierdo,Los Cafres,El Paso Gigante,1
Castles (feat. St. Beauty),BOSCO,Castles (feat. St. Beauty),1
Casual Encounters,James Tillman,Silk Noise Reflex,4
Catch it,Iceage,Catch it,1
"Catecismo, Creme Dental e Eu",Tom Zé,Grande Liquidacao,7
Cathedral,Jade Bird,Something American,1
Caught Up,Death From Above 1979,Outrage! Is Now,3
Caving (feat. James Droll),Justin Caruso,Caving (feat. James Droll),2
Cece's Interlude,Drake,Thank Me Later,1
Cecilia - Single Mix,Simon & Garfunkel,Greatest Hits,1
Cedar,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",3
Celebrate,Anderson .Paak,Malibu,6
Cell Therapy,Goodie Mob,Soul Food,4
Cementality,King Krule,6 Feet Beneath The Moon,1
Centerfold,The J. Geils Band,Freeze Frame,1
Cérebro Eletrônico,Gilberto Gil,Gilberto Gil (1969),2
Chamber Of Reflection,Mac DeMarco,Salad Days,22
Champions,Kanye West,Champions,1
Chanel,Frank Ocean,Chanel,37
Change,DJ Premier,Beats That Collected Dust Vol. 2,2
Change My Ways,Tony Molina,Dissed and Dismissed,3
changes,XXXTENTACION,?,1
Changes,A$AP Rocky,TESTING,6
Changes,H.E.R.,H.E.R.,6
Channels,Asta Hiroki,Channels / Vulnerable,1
Charnsuka,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Chasing Faith,The Underachievers,Evermore: The Art Of Duality,1
chateau,blackbear,digital druglord,3
Che Che Cole,Willie Colón,Cosa Nuestra,4
Che Che Cole,Willie Colón,The Original Gangster,4
Cheap Ass Weave,Cardi B,Cheap Ass Weave - Single,1
Cheap Talk,Death From Above 1979,The Physical World,1
Cheating (Bonus Track),The Animals,Animalisms,1
Check,Meek Mill,Dreams Worth More Than Money,6
Chef E Dubble,Terrace Martin Presents The Pollyseeds,Sounds Of Crenshaw Vol. 1,1
Cherchez La Ghost,El Michels Affair,Enter The 37th Chamber,2
Cherish the Day,Sade,Love Deluxe,3
Cherokee,Swarvy,Scotch,19
Cherry,Chromatics,Cherry,1
Cherry Bomb,The Runaways,The Runaways,1
Cherry Hill,Russ,There's Really A Wolf,1
Cherry Pie Jam,Hollow Clouds,Cherry Pie Jam,2
Chevaliers De Sangreal - From The Da Vinci Code Original Motion Picture Soundtrack,Hans Zimmer,The Da Vinci Code,2
CHICK,BROCKHAMPTON,SATURATION II,2
Chicken Grease,D'Angelo,Voodoo,1
Chickenhead (feat. La Chat & Three 6 Mafia),Project Pat,Mista Don't Play: Everythangs Workin',3
Chifundo,WITCH,Witch: We Intend to Cause Havoc!,1
Chiiko Chinotinetsa?,Thomas Mapfumo,African Classics,1
"Children Of The Revolution - From ""Moulin Rouge"" Soundtrack",Bono,Moulin Rouge,1
Childs Play (feat. Chance the Rapper),SZA,Z,2
Chilean Sunset,LRKR,Wait Too Long EP,2
Chiron's Theme,Nicholas Britell,Moonlight (Original Motion Picture Soundtrack),3
Chiron's Theme Chopped & Screwed (Knock Down Stay Down),Nicholas Britell,Moonlight (Original Motion Picture Soundtrack),3
Chompy's Paradise,BADBADNOTGOOD,IV,1
Chop Suey!,System Of A Down,Toxicity,1
Christ Conscious,Joey Bada$$,B4.Da.$$,7
Chrome (Like Ooh),Rapsody,Laila’s Wisdom,1
Chronic Sunshine,Cosmo Pyke,Chronic Sunshine,1
Chrysanthemum Flowers,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Chum,Earl Sweatshirt,Doris,1
Chun-Li,Nicki Minaj,Chun-Li,5
Chunky,Flatbush Zombies,Vacation In Hell,2
Church,Chase Atlantic,Part One,2
Church / Liquor Store (feat. Noname),Saba,Bucket List Project,1
Cigarette Tricks,Guided By Voices,Alien Lanes,1
Cigarettes out the Window,TV Girl,Who Really Cares,1
Cinderella (feat. Ty Dolla $ign),Mac Miller,The Divine Feminine,2
CINEMA 1,BROCKHAMPTON,SATURATION III,5
CINEMA 2,BROCKHAMPTON,SATURATION III,2
CINEMA 3,BROCKHAMPTON,SATURATION III,2
Cinema Olympia,Gal Costa,Gal Costa,3
Cinquefoil,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
City of Angels,Miguel,War & Leisure,5
City Of Stars,Logic,The Incredible True Story,1
Clara - Remastered 2006,Gal Costa,Caetano Veloso,4
Clarice - Remastered 2006,Caetano Veloso,Caetano Veloso,4
Classic Interlude,Big K.R.I.T.,4eva Is A Mighty Long Time,2
Close To You,Frank Ocean,Blonde,2
Close Your Eyes (And Count to Fuck) [feat. Zack De La Rocha],Run The Jewels,Run the Jewels 2,1
Closer You Are,Guided By Voices,Alien Lanes,1
cloud path,Leavv,memoirs,2
Clown - Mono; 1999 Remaster,The Hollies,For Certain Because...,1
Club der Ewigkeiten,DJ Koze,Knock Knock,1
Clubhouse,Mac Miller,GO:OD AM,28
Coast to Coast,Elliott Smith,From A Basement On The Hill,2
Coca Leaf,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Cocky (feat. London On Da Track),A$AP Rocky,Cocky (feat. London On Da Track),1
Cocoa Butter,Action Bronson,Well Done,1
Coconut Ranger,Jack Stauber,HiLo,3
Codeine Dreaming (feat. Lil Wayne),Kodak Black,Project Baby 2: All Grown Up,1
coffee,chief.,coffee,18
coffee,Miguel,Wildheart (Deluxe Version),18
coffee,Miguel,Wildheart,18
Coffee & TV,Blur,13,2
Coffin Nails,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Cold,Rich Brian,Amen,2
Cold War,Cautious Clay,Cold War,2
Cold War,Death From Above 1979,"You're A Woman, I'm A Machine",2
Collard Greens,ScHoolboy Q,Oxymoron,2
Colossus,"Tyler, The Creator",Wolf,1
Coltsfoot Leaf,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),1
Come Down,Anderson .Paak,Malibu,19
Come Down,Anderson .Paak,Come Down,19
Come First,Terror Jr,Bop City,1
Come Meh Way,Sudan Archives,Sudan Archives,1
Come My Way,Keem the Cipher,Chillhop Essentials Fall 2017,1
Come On Feet,Quasimoto,The Unseen,2
Come On Let's Go,Broadcast,The Noise Made By People,4
Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,War & Leisure,29
"Come What May - From ""Moulin Rouge"" Soundtrack",Nicole Kidman,Moulin Rouge,1
Comfortable,Mick Jenkins,The Water (S),1
Coming Home - Interlude,Kali Uchis,Isolation,22
Communication (feat. DRAM),Arin Ray,Platinum Fire,3
Company,Tinashe,Company,3
Company,Drake,If You're Reading This It's Too Late,3
Competing Hummingbirds,Jacob Shea,Planet Earth II (Original Television Soundtrack),1
"Complainte De La Butte - From ""Moulin Rouge"" Soundtrack",Rufus Wainwright,Moulin Rouge,1
Complexion (A Zulu Love),Kendrick Lamar,To Pimp A Butterfly,1
Complexo de épico,Tom Zé,Todos os Olhos,1
Compromised,Tim Atlas,Compromised,9
Computer Luv (feat. Steve Lacy),Ravyn Lenae,Crush EP,5
Con Vos,Kameleba,Vibrasound,1
"Concerto No. 1 in D Minor, BWV 1052: I. Allegro",Johann Sebastian Bach,Bach: Harpsichord Concertos Nos. 1-7; Triple Concerto,1
Confessions Pt. II (feat. Colin Stetson),BADBADNOTGOOD,IV,1
"Confessions, Pt. 2",BADBADNOTGOOD,IV,5
Confetti,Big K.R.I.T.,4eva Is A Mighty Long Time,3
Confidently Lost,Sabrina Claudio,Confidently Lost,1
Congratulations,MGMT,Congratulations,3
Congratulations (feat. Bilal),Mac Miller,The Divine Feminine,25
Connect,Drake,Nothing Was The Same,1
Connect Four,The Cool Kids,Connect 4,1
Connected By Love,Jack White,Connected By Love - Single,1
Consideration,Rihanna,ANTI,2
Contra,Logic,Bobby Tarantino II,1
Control,John Frusciante,Curtains,2
Control,Broken Bells,After the Disco,2
Contronatura,Stereolab,Dots And Loops,1
Cooking Up Something Good,Mac DeMarco,Live & Acoustic Vol. 1,1
Cooks,Still Woozy,Cooks,2
Cool,Zack Villere,Little World,1
Cool Girl,Tove Lo,Lady Wood,1
Cool Side Of The Pillow,Kyle Dion,Cool Side Of The Pillow,13
Coragem Pra Suportar,Gilberto Gil,Gilberto Gil (1968),8
Coriander,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Cornerstone,Trevor Lawrence Jr.,Relationships,1
Costa Rica (feat. Ski Mask the Slump God),RONNY J,OMGRONNY,1
Countdown,Beyoncé,4,2
Counting,Gallant,Ology,1
Cover From the Sun,Destroyer,ken,1
Cover Me,Björk,Post,2
Crabs In A Bucket,Vince Staples,Big Fish Theory,3
Cranes in the Sky,Solange,A Seat at the Table,14
Crank That (Soulja Boy),Soulja Boy,souljaboytellem.com,1
Crawl,Gabriel Garzón-Montano,Jardín,1
Crayon,G-DRAGON,One of a Kind,1
Crazy In Love (feat. Jay-Z),Beyoncé,Dangerously In Love,1
Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,At What Cost,67
Crew Love,Drake,Take Care,1
Crickets in the Steady Rain,Rain Sound Studio,35 Pure Calming Rains,1
Criminal (feat. Rick Ross),Miguel,War & Leisure,3
Criminology,El Michels Affair,Enter The 37th Chamber,2
Criola,Jorge Ben Jor,Jorge Ben,1
Crooked Smile (feat. TLC),J. Cole,Born Sinner,1
Crossfire / So Into You,Nai Palm,Needle Paw,5
Crosshairs,DANGERDOOM,The Mouse and The Mask,1
Crown (feat. Portugal. The Man),Flatbush Zombies,Vacation In Hell,1
Cry Me a River,Justin Timberlake,Justified,1
Crying Lightning,Arctic Monkeys,Humbug,2
CRZY,Kehlani,SweetSexySavage,1
CS60,BADBADNOTGOOD,III,1
Cumbia Ishtar,Sonido Gallo Negro,Mambo Cósmico,1
Cunk,Jack Stauber,HiLo,4
Cupids Trick,Elliott Smith,Either/Or,1
Curious,Kilo Kish,Across,15
Curious (Le Flex Remix) [Bonus Track],Kilo Kish,Across,8
Curls,Madvillain,Madvillainy,7
"Curly Martin (feat. Robert Glasper, Thundercat & Ronald Bruner Jr)",Terrace Martin,Velvet Portraits,2
Curry Chicken,Joey Bada$$,B4.Da.$$,11
Curso Intensivo de Boas Maneiras,Tom Zé,Grande Liquidacao,6
Cut the Check (feat. Chief Keef),Mac Miller,GO:OD AM,5
Cute,DRAM,Big Baby DRAM (Deluxe),7
Cute,DRAM,Big Baby DRAM,7
Cutting Ties,6LACK,Cutting Ties,1
Cyber Stockholm Syndrome,Rina Sawayama,RINA,22
Cycles of Existential Rhyme,Chicano Batman,Magma,5
Cycles of Existential Rhyme,Chicano Batman,Cycles of Existential Rhyme,5
Czech One,King Krule,The OOZ,3
D.A.N.C.E,Justice,Justice,1
D.D.,The Weeknd,Trilogy,1
dahlia,eevee,ep unexpected,1
Dakota,Aminé,Good For You,7
Damn Girl (feat. will.i.am),Justin Timberlake,FutureSex/LoveSounds Deluxe Edition,3
damned,Miguel,Wildheart (Deluxe Version),3
Damselfly,Loyle Carner,Yesterday's Gone,7
Dance For Me (feat. NAV),Tory Lanez,MEMORIES DON'T DIE,1
Dance On Me,GoldLink,"And After That, We Didn't Talk",3
"Dance, Dance",Fall Out Boy,Believers Never Die - Greatest Hits,1
Dancing in the Rain,Blu,Below the Heavens,1
Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack,Meryl Streep,Mamma Mia! The Movie Soundtrack,1
Dang! (feat. Anderson .Paak),Mac Miller,The Divine Feminine,60
Dangerous Animals,Arctic Monkeys,Humbug,3
Dapper (feat. Anderson .Paak),Domo Genesis,Genesis,48
Dark Days,Northern Faces,Southern Places,1
Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),2
Dark Red,Steve Lacy,Dark Red,13
Darlin',tobi lou,Darlin',6
Darling,Real Estate,In Mind,7
Darling Nikki,Prince,Purple Rain,2
Das Rheingold: Einzug der Götter in Walhall,Richard Wagner,Wagner - Dudamel,1
Dat $tick,Rich Brian,Dat $tick,1
Datura Stramonium,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",3
Datwhip (Interlude),NxWorries,Link Up & Suede,1
Dawsin's Breek (feat. Jeremih),Ty Dolla $ign,Beach House 3,1
Day 'N' Nite (nightmare),Kid Cudi,Man On The Moon: The End Of Day,5
Daydreaming,Radiohead,A Moon Shaped Pool,12
Daylight,Thundercat,The Golden Age of Apocalypse,3
Days of Candy,Beach House,Depression Cherry,3
Days That Got Away,MGMT,Little Dark Age,1
Dayum,JPEGMAFIA,Veteran,1
De State of Mind,J. Lex,Black Collar,3
Dead And Gone,T.I.,Paper Trail,1
Dead To Me,Kali Uchis,Isolation,2
Dead Weight,Jack Stauber,HiLo,5
deadroses,blackbear,deadroses,1
DEAL,Miguel,Wildheart (Deluxe Version),62
DEAL,Miguel,Wildheart,62
Dear Prudence - Remastered 2009,The Beatles,The Beatles,3
Death Is A Girl,Mini Mansions,The Great Pretenders,1
Death Patrol,Ariel Pink,Dedicated To Bobby Jameson,1
Deathless,Ibeyi,Ash,3
Debra,Beck,Midnite Vultures,3
Début,Mélanie Laurent,En t'attendant,1
Deceptacon,Le Tigre,The Punk Singer (Original Motion Picture Soundtrack),4
Decks Dark,Radiohead,A Moon Shaped Pool,3
Dedicada a ela,Arthur Verocai,Arthur Verocai,1
Dedicated To Bobby Jameson,Ariel Pink,Dedicated To Bobby Jameson,3
Deep Down Body Thurst,N.E.R.D,NO ONE EVER REALLY DIES,2
Deep End - Tarro Remix,THEY.,Deep End,1
Deep Fried Frenz,MF DOOM,MM...FOOD,1
Degas Park,Kevin Abstract,Mtv1987,1
Deja Vu,J. Cole,4 Your Eyez Only,4
Demon Days,Gorillaz,Demon Days,1
Dernière courente de Gautier,Denis Gaultier,The Baroque Lute in Vienna,1
Desafío,Arca,Arca,1
Desert Island Disk,Radiohead,A Moon Shaped Pool,7
Desire,Kamasi Washington,Harmony of Difference,1
Desolation Row,Bob Dylan,Highway 61 Revisited,1
Desperado,Rihanna,ANTI,2
DESPITE THE WEATHER,KAYTRANADA,99.9%,7
destinado a morir,Miguel,Wildheart (Deluxe Version),40
Detroit Madness - Instrumental,J Dilla,Rebirth of Detroit Instrumentals,2
Deus É O Amor,Gal Costa,Gal Costa,7
DEVASTATED,Joey Bada$$,ALL-AMERIKKKAN BADA$$,12
Devil's Pie,D'Angelo,Voodoo,2
Devil's Shoestring,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Diagonals,Stereolab,Dots And Loops,4
"Diamond Dogs - From ""Moulin Rouge"" Soundtrack",Beck,Moulin Rouge,1
Diamonds (feat. A$AP Rocky),A$AP Twelvyy,12,1
Diamonds From Sierra Leone - Remix,Kanye West,Late Registration,1
Diario,Smoke Trees,KO-OP 1,2
Diddy Bop (feat. Cam O'bi & Raury),Noname,Telefone,1
Didn't Cha Know,Erykah Badu,Mama's Gun,2
Die For You,The Weeknd,Starboy,2
Dimensional People Part III,Mouse On Mars,Dimensional People,1
Diplomatic Immunity,Drake,Scary Hours,1
Dirty Mind,Prince,Dirty Mind,2
Disappointing Diamonds Are the Rarest of Them All,Father John Misty,Disappointing Diamonds Are the Rarest of Them All / Just Dumb Enough to Try,1
Disciples,Tame Impala,Currents,1
Disco,Towkio,WWW.,8
Distant Past,Everything Everything,Get To Heaven,1
Distorted Records,A$AP Rocky,TESTING,1
Dive,Beach House,Dive,7
Dive,Saint Etienne,Home Counties,7
DNA.,Kendrick Lamar,DAMN.,19
DNA.,Kendrick Lamar,DAMN. COLLECTORS EDITION.,19
dntfall,Knxwledge,Hud Dreems,2
Dntstop (Interlude),NxWorries,Link Up & Suede,1
Do It All Night,Prince,Dirty Mind,1
Do It Like This,Black Eyed Peas,The Beginning,1
Do It Myself,Russ,There's Really A Wolf,1
"Do It, Try It",M83,Junk,1
Do Not Fire!,Madvillain,Madvillainy,3
do re mi,blackbear,digital druglord,2
Do That,Sheck Wes,Do That,1
Do U Wrong (feat. Syd),Leven Kali,Do U Wrong (feat. Syd),1
Do You...,Miguel,Kaleidoscope Dream,49
Do Yourself A Favor,Ariel Pink,Dedicated To Bobby Jameson,1
"Doctor Pepper (feat. CL, RiFF RAFF & OG Maco)",CL,Doctor Pepper,3
Doctor! Doctor! (Original Mix),Thompson Twins,Dance Vault Remixes,1
Does This Ski Mask Make Me Look Fat?,JPEGMAFIA,Does This Ski Mask Make Me Look Fat?,1
Dog eat dog,The Souljazz Orchestra,Under Burning Skies,2
Dog Nightmare,Jack Stauber,Pop Food,7
Dogtown,Anderson .Paak,Venice,9
Doing It To Death,The Kills,Ash & Ice,1
Domingo no Parque,Gilberto Gil,Gilberto Gil (1968),1
Domingou,Gilberto Gil,Gilberto Gil (1968),5
Dominoes,Syd Barrett,Barrett,11
"Don Giovanni, K. 527, Act 2: ""Don Giovanni, a cenar teco m'invitasti""",Wolfgang Amadeus Mozart,The Dark Side of Classical Music,1
Don Quixote,Os Mutantes,"""Mutantes""",1
Don't,Bryson Tiller,T R A P S O U L,1
Don't Blame Me (For You),Kids These Days,Traphouse Cuts,3
Don't Bother Calling,Moses Sumney,Aromanticism,22
Don't Call Her No Tramp,Betty Davis,They Say I'm Different,1
Don't Come Back,Tony Molina,Dissed and Dismissed,2
Don't Come To LA,YG,Still Brazy,1
Don't Don't Do It!,N.E.R.D,NO ONE EVER REALLY DIES,10
Don't Give Up,Southern Avenue,Southern Avenue,4
Don't Know Why,Norah Jones,Come Away With Me,1
Don't Leave (집에 가지마),GD&TOP,GD & TOP,1
